"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"0500000US46125","Turner County, South Dakota","8687","*****","8268","28","50","28","50","34","55","45","4","7","6","7","254","50","162","28","92","41",
"0500000US46127","Union County, South Dakota","16700","*****","15201","272","71","51","200","65","284","66","9","16","163","100","772","269","425","247","347","78",
"0500000US46129","Walworth County, South Dakota","5317","*****","4258","38","116","161","542","168","7","13","0","15","30","37","364","175","12","18","352","179",
"0500000US46135","Yankton County, South Dakota","23311","*****","20891","166","288","103","599","220","57","43","0","19","175","130","1301","316","631","237","670","203",
"0500000US46137","Ziebach County, South Dakota","2455","*****","615","10","0","10","1669","83","0","10","6","7","20","21","145","84","126","84","19","14",
"0500000US47001","Anderson County, Tennessee","77337","*****","68460","385","2446","323","258","149","1017","145","62","90","1007","393","4087","527","1713","399","2374","387",
"0500000US47003","Bedford County, Tennessee","50533","*****","41327","921","3267","343","513","229","169","155","0","32","1588","748","3669","961","1739","772","1930","479",
"0500000US47005","Benton County, Tennessee","15933","*****","14836","267","304","150","18","38","170","133","123","151","0","21","482","209","119","154","363","145",
"0500000US47007","Bledsoe County, Tennessee","14816","*****","13226","129","845","296","45","40","20","24","0","21","69","68","611","328","166","128","445","340",
"0500000US47009","Blount County, Tennessee","135951","*****","124296","625","3589","368","104","76","1034","166","36","45","827","298","6065","747","2847","650","3218","457",
"0500000US47011","Bradley County, Tennessee","108859","*****","94075","816","5263","413","237","101","1075","161","0","32","3175","733","5034","574","2084","636","2950","493",
"0500000US47013","Campbell County, Tennessee","39397","*****","37935","86","117","85","22","19","182","19","0","29","211","88","930","142","314","118","616","88",
"0500000US47015","Cannon County, Tennessee","14481","*****","13670","98","359","84","31","30","0","21","2","3","100","86","319","97","90","57","229","83",
"0500000US47017","Carroll County, Tennessee","28381","*****","24378","98","2520","238","31","26","87","76","0","25","172","83","1193","243","173","95","1020","230",
"0500000US47019","Carter County, Tennessee","56315","*****","53105","270","1221","147","106","114","259","95","19","31","291","207","1314","253","486","165","828","201",
"0500000US47021","Cheatham County, Tennessee","41184","*****","37902","356","789","151","102","69","219","59","15","24","713","315","1444","268","589","198","855","213",
"0500000US47023","Chester County, Tennessee","17392","*****","14988","144","1795","89","0","21","30","28","0","21","156","114","423","157","151","162","272","119",
"0500000US47025","Claiborne County, Tennessee","32092","*****","30497","82","272","94","19","20","317","87","0","29","17","24","970","143","178","94","792","123",
"0500000US47027","Clay County, Tennessee","7592","*****","7154","44","53","56","29","52","43","64","0","19","162","181","151","111","7","13","144","111",
"0500000US47029","Cocke County, Tennessee","36186","*****","34045","197","433","142","227","107","172","45","42","60","92","82","1175","270","359","170","816","170",
"0500000US47031","Coffee County, Tennessee","58080","*****","51466","407","2249","253","14","22","747","61","125","71","959","418","2520","530","1243","501","1277","256",
"0500000US47033","Crockett County, Tennessee","13955","*****","10419","241","1544","158","88","80","65","6","8","9","535","232","1296","273","746","229","550","165",
"0500000US47035","Cumberland County, Tennessee","61552","*****","58492","341","574","173","101","71","165","99","516","314","189","117","1515","268","599","235","916","144",
"0500000US47037","Davidson County, Tennessee","709786","*****","423888","2514","186862","1989","965","258","25506","1046","358","77","27028","2349","45179","3450","23556","2588","21623","2113",
"0500000US47039","Decatur County, Tennessee","11483","*****","10560","91","270","107","8","16","12","17","0","21","48","29","585","157","288","100","297","111",
"0500000US47041","DeKalb County, Tennessee","20209","*****","18366","258","350","90","61","64","122","85","0","25","546","278","764","231","384","220","380","130",
"0500000US47043","Dickson County, Tennessee","54563","*****","49230","374","2155","321","98","58","48","57","0","32","623","293","2409","325","646","206","1763","280",
"0500000US47045","Dyer County, Tennessee","36818","*****","29118","209","4889","358","38","30","166","86","12","23","424","158","2171","433","641","245","1530","401",
"0500000US47047","Fayette County, Tennessee","42228","*****","28419","279","11411","176","133","173","279","45","0","29","835","275","1151","274","449","257","702","141",
"0500000US47049","Fentress County, Tennessee","18642","*****","17874","128","60","63","43","63","60","44","12","19","67","52","526","146","203","130","323","69",
"0500000US47051","Franklin County, Tennessee","42980","*****","38296","276","2102","179","88","77","246","88","33","44","684","264","1531","260","463","226","1068","171",
"0500000US47053","Gibson County, Tennessee","50455","*****","38755","292","8061","440","127","44","136","60","8","15","725","243","2643","553","692","283","1951","451",
"0500000US47055","Giles County, Tennessee","30317","*****","25589","320","2772","391","77","76","32","40","0","29","381","258","1466","444","289","251","1177","327",
"0500000US47057","Grainger County, Tennessee","23648","*****","22665","233","320","161","41","34","22","31","78","70","27","26","495","226","216","192","279","108",
"0500000US47059","Greene County, Tennessee","70399","*****","65527","331","1217","202","150","117","343","110","87","69","360","278","2715","486","1080","376","1635","283",
"0500000US47061","Grundy County, Tennessee","13550","*****","12920","74","49","31","32","32","45","58","0","21","4","5","500","112","143","60","357","82",
"0500000US47063","Hamblen County, Tennessee","64531","*****","55250","741","2131","393","297","218","580","184","237","32","1625","568","4411","770","2672","722","1739","452",
"0500000US47065","Hamilton County, Tennessee","367193","*****","266269","1310","65680","1247","550","217","6947","343","148","78","7780","1128","19819","1790","8224","1173","11595","1275",
"0500000US47067","Hancock County, Tennessee","6726","*****","6507","47","37","39","0","19","36","48","0","19","16","19","130","78","30","42","100","52",
"0500000US47069","Hardeman County, Tennessee","25519","*****","13918","104","10135","381","145","203","99","86","5","12","116","83","1101","324","145","77","956","319",
"0500000US47071","Hardin County, Tennessee","26824","*****","25027","214","909","153","73","56","23","30","0","25","21","36","771","286","295","220","476","187",
"0500000US47073","Hawkins County, Tennessee","57107","*****","54099","293","594","179","38","39","263","103","79","121","226","164","1808","407","671","266","1137","254",
"0500000US47075","Haywood County, Tennessee","17806","*****","7883","96","8946","146","6","13","22","34","0","21","601","157","348","138","58","47","290","132",
"0500000US47077","Henderson County, Tennessee","27845","*****","24584","173","2270","153","40","55","37","56","22","36","216","146","676","190","133","93","543","160",
"0500000US47079","Henry County, Tennessee","32305","*****","28304","181","2393","202","176","77","114","74","14","20","180","117","1124","274","376","166","748","208",
"0500000US47081","Hickman County, Tennessee","24996","*****","22741","178","876","127","119","73","218","141","8","14","97","102","937","223","252","145","685","175",
"0500000US47083","Houston County, Tennessee","8253","*****","7728","31","281","98","25","29","27","55","19","27","0","19","173","93","14","15","159","96",
"0500000US47085","Humphreys County, Tennessee","19032","*****","17358","201","237","94","34","34","146","27","0","21","356","239","901","139","195","103","706","110",
"0500000US47087","Jackson County, Tennessee","11730","*****","10982","147","81","43","16","23","0","21","6","10","106","77","539","159","296","149","243","46",
"0500000US47089","Jefferson County, Tennessee","55017","*****","51100","459","926","158","32","32","321","57","18","27","332","235","2288","419","1064","397","1224","246",
"0500000US47091","Johnson County, Tennessee","17982","*****","16459","232","657","126","102","70","29","10","0","21","107","103","628","166","134","69","494","158",
"0500000US47093","Knox County, Tennessee","481406","*****","399172","1445","39699","866","717","186","10931","438","285","99","6988","1112","23614","1598","9284","1376","14330","1061",
"0500000US47095","Lake County, Tennessee","6898","*****","4561","100","1771","114","52","42","20","25","13","21","93","48","388","159","146","113","242","106",
"0500000US47097","Lauderdale County, Tennessee","25171","*****","15132","267","8654","251","89","50","77","55","0","25","253","168","966","368","359","173","607","269",
"0500000US47099","Lawrence County, Tennessee","44377","*****","41505","285","628","165","22","28","182","57","42","66","340","201","1658","275","579","203","1079","172",
"0500000US47101","Lewis County, Tennessee","12637","*****","11816","139","149","117","0","21","136","145","0","21","54","63","482","208","184","132","298","162",
"0500000US47103","Lincoln County, Tennessee","35365","*****","30655","493","2199","308","43","42","235","34","0","29","536","325","1697","508","621","394","1076","323",
"0500000US47105","Loudon County, Tennessee","55507","*****","49891","596","773","166","75","84","550","45","0","32","730","306","3488","573","2484","592","1004","294",
"0500000US47107","McMinn County, Tennessee","53532","*****","48210","493","1864","253","59","42","421","38","0","32","444","264","2534","449","1013","377","1521","266",
"0500000US47109","McNairy County, Tennessee","25895","*****","23515","120","1521","145","67","38","146","124","0","25","139","83","507","177","20","24","487","176",
"0500000US47111","Macon County, Tennessee","25365","*****","23262","270","178","157","21","26","97","102","0","25","362","292","1445","433","807","370","638","193",
"0500000US47113","Madison County, Tennessee","98644","*****","55026","589","36681","495","138","77","998","135","64","101","2601","610","3136","607","810","313","2326","466",
"0500000US47115","Marion County, Tennessee","28852","*****","26560","168","838","153","22","23","149","71","0","25","235","174","1048","188","122","73","926","163",
"0500000US47117","Marshall County, Tennessee","34567","*****","30960","284","1629","198","112","59","204","60","0","29","408","260","1254","217","101","82","1153","215",
"0500000US47119","Maury County, Tennessee","102002","*****","82838","600","11082","609","329","212","890","144","8","13","744","435","6111","845","2853","686","3258","684",
"0500000US47121","Meigs County, Tennessee","12839","*****","11708","252","306","182","7","14","67","76","0","21","57","80","694","281","342","226","352","105",
"0500000US47123","Monroe County, Tennessee","46489","*****","41740","602","858","136","65","51","194","90","0","29","685","257","2947","582","1888","577","1059","154",
"0500000US47125","Montgomery County, Tennessee","222305","*****","145652","1202","44841","1244","890","257","5369","419","776","397","5386","928","19391","1704","5865","941","13526","1476",
"0500000US47127","Moore County, Tennessee","6558","*****","6065","27","240","88","33","38","60","66","1","3","21","27","138","78","17","23","121","77",
"0500000US47129","Morgan County, Tennessee","21124","*****","19222","254","1037","142","54","47","42","38","12","16","147","90","610","213","67","60","543","193",
"0500000US47131","Obion County, Tennessee","30670","*****","25083","362","3235","142","42","25","67","29","27","35","419","233","1797","408","1201","381","596","134",
"0500000US47133","Overton County, Tennessee","22576","*****","21731","64","283","70","32","21","57","53","9","19","15","18","449","86","187","93","262","59",
"0500000US47135","Perry County, Tennessee","8432","*****","7700","74","30","34","44","48","186","203","0","19","52","88","420","180","25","40","395","185",
"0500000US47137","Pickett County, Tennessee","5042","*****","4832","72","14","30","0","19","0","19","0","19","29","33","167","71","87","75","80","77",
"0500000US47139","Polk County, Tennessee","17620","*****","16164","449","72","49","51","51","37","24","0","21","108","63","1188","459","815","447","373","74",
"0500000US47141","Putnam County, Tennessee","80157","*****","71995","508","1782","226","166","131","841","201","0","32","1740","622","3633","536","1492","464","2141","311",
"0500000US47143","Rhea County, Tennessee","33031","*****","29883","437","568","186","33","42","312","260","0","29","770","282","1465","407","690","367","775","162",
"0500000US47145","Roane County, Tennessee","53777","*****","49424","370","1450","221","217","102","354","86","17","29","187","150","2128","445","800","388","1328","326",
"0500000US47147","Robertson County, Tennessee","73297","*****","61202","663","5263","350","133","78","524","95","2","4","3115","588","3058","564","1249","451","1809","360",
"0500000US47149","Rutherford County, Tennessee","343727","*****","244580","1700","52366","1272","498","170","12520","612","452","387","10210","1241","23101","2377","9339","1852","13762","1465",
"0500000US47151","Scott County, Tennessee","21917","*****","21243","64","71","51","38","29","85","22","4","6","69","71","407","103","54","52","353","89",
"0500000US47153","Sequatchie County, Tennessee","16065","*****","15155","211","85","84","59","52","44","44","12","18","352","187","358","127","62","87","296","94",
"0500000US47155","Sevier County, Tennessee","98455","*****","89260","669","924","222","194","110","1202","176","35","65","2871","593","3969","582","1905","453","2064","338",
"0500000US47157","Shelby County, Tennessee","926440","*****","339650","1891","498214","1953","2192","881","26723","607","371","217","28505","2568","30785","1996","14400","1858","16385","1588",
"0500000US47159","Smith County, Tennessee","20034","*****","18259","232","377","90","24","32","90","28","0","25","269","215","1015","246","489","231","526","84",
"0500000US47161","Stewart County, Tennessee","13724","*****","12689","177","101","63","20","32","75","54","103","128","62","73","674","196","225","132","449","154",
"0500000US47163","Sullivan County, Tennessee","158722","*****","147979","449","3156","376","254","98","1225","197","12","19","1267","432","4829","616","1504","436","3325","445",
"0500000US47165","Sumner County, Tennessee","196845","*****","162426","1133","16573","595","287","103","3068","232","159","110","4884","748","9448","1365","5630","1243","3818","618",
"0500000US47167","Tipton County, Tennessee","61116","*****","46532","422","11312","282","108","70","341","73","0","32","560","250","2263","432","757","263","1506","336",
"0500000US47169","Trousdale County, Tennessee","11596","*****","9524","203","1368","86","47","45","20","34","0","21","186","118","451","247","312","228","139","77",
"0500000US47171","Unicoi County, Tennessee","17845","*****","16788","231","53","42","65","44","27","49","0","21","319","224","593","203","307","173","286","81",
"0500000US47173","Union County, Tennessee","19860","*****","18994","127","109","64","0","21","5","8","0","21","63","55","689","145","193","102","496","120",
"0500000US47175","Van Buren County, Tennessee","6182","*****","5882","19","8","6","26","40","14","25","0","19","25","33","227","57","41","44","186","71",
"0500000US47177","Warren County, Tennessee","41163","*****","35577","395","1145","185","139","71","176","127","22","39","1678","498","2426","524","1255","482","1171","227",
"0500000US47179","Washington County, Tennessee","133282","*****","118530","624","4931","502","261","215","2094","242","0","32","1677","429","5789","842","1975","598","3814","552",
"0500000US47181","Wayne County, Tennessee","16325","*****","14645","67","786","240","15","24","22","30","24","39","127","101","706","253","121","65","585","234",
"0500000US47183","Weakley County, Tennessee","32946","*****","28807","195","2593","161","130","86","390","74","18","29","196","110","812","221","275","146","537","175",
"0500000US47185","White County, Tennessee","27420","*****","25788","233","494","146","99","99","95","44","65","87","149","119","730","171","228","143","502","143",
"0500000US47187","Williamson County, Tennessee","248897","*****","210242","1044","9729","684","497","322","12808","556","59","94","2660","953","12902","1325","6698","907","6204","975",
"0500000US47189","Wilson County, Tennessee","149096","*****","124995","829","10464","441","193","178","2810","229","0","32","3357","836","7277","894","3427","588","3850","649",
"0500000US48001","Anderson County, Texas","58077","*****","36996","835","11225","582","465","296","385","102","33","52","1782","815","7191","1159","4845","996","2346","501",
"0500000US48003","Andrews County, Texas","18362","*****","12484","823","417","114","0","23","96","39","0","23","2154","575","3211","770","2959","748","252","174",
"0500000US48005","Angelina County, Texas","86608","*****","61095","1346","10924","737","775","424","828","133","0","35","2408","713","10578","1556","7043","1270","3535","852",
"0500000US48007","Aransas County, Texas","24048","*****","19514","679","202","170","318","253","419","309","0","28","767","357","2828","801","1981","706","847","372",
"0500000US48009","Archer County, Texas","8649","*****","7956","113","50","46","86","43","16","21","0","21","91","47","450","106","152","69","298","70",
"0500000US48011","Armstrong County, Texas","1912","145","1745","143","16","31","21","19","2","3","0","15","33","37","95","53","65","50","30","18",
"0500000US48013","Atascosa County, Texas","49403","*****","31643","1676","499","148","78","81","255","23","0","31","3333","924","13595","1573","11939","1553","1656","376",
"0500000US48015","Austin County, Texas","30406","*****","22162","720","2731","184","77","75","147","104","0","31","3562","706","1727","532","1076","458","651","235",
"0500000US48017","Bailey County, Texas","6902","*****","5499","653","35","52","70","60","92","58","0","21","898","631","308","263","213","244","95","95",
"0500000US48019","Bandera County, Texas","21182","*****","16997","400","202","85","157","89","100","45","0","28","902","290","2824","499","2295","490","529","164",
"0500000US48021","Bastrop County, Texas","98435","*****","59508","2279","6251","478","989","527","682","166","0","35","16903","2611","14102","1958","11099","2042","3003","725",
"0500000US48023","Baylor County, Texas","3475","*****","3071","162","51","29","7","8","0","15","38","41","56","33","252","154","160","152","92","63",
"0500000US48025","Bee County, Texas","30977","*****","20148","861","1999","220","169","108","196","37","0","31","1849","449","6616","770","5303","785","1313","268",
"0500000US48027","Bell County, Texas","372821","*****","203119","2921","88937","2142","2212","615","10801","671","2566","472","20520","1901","44666","3298","22058","2375","22608","1895",
"0500000US48029","Bexar County, Texas","2014059","*****","1150364","10649","153125","2525","17789","1777","62102","1240","2674","487","176609","6691","451396","9903","378813","9944","72583","3635",
"0500000US48031","Blanco County, Texas","11608","*****","9384","344","23","23","48","34","89","34","63","66","733","346","1268","346","891","330","377","124",
"0500000US48033","Borden County, Texas","686","132","601","127","10","15","0","15","0","15","0","15","8","8","67","57","17","18","50","53",
"0500000US48035","Bosque County, Texas","18404","*****","15198","410","373","74","55","45","123","8","0","23","724","295","1931","380","1472","343","459","145",
"0500000US48037","Bowie County, Texas","92747","*****","61938","579","23462","559","477","158","1250","118","104","137","2121","563","3395","709","1074","291","2321","557",
"0500000US48039","Brazoria County, Texas","374600","*****","218834","3024","57108","776","1920","719","26591","657","61","63","20719","1967","49367","2958","40823","2834","8544","1026",
"0500000US48041","Brazos County, Texas","234548","*****","164847","1450","25596","549","1049","502","13811","436","218","73","7926","1088","21101","1282","15294","1179","5807","764",
"0500000US48043","Brewster County, Texas","9454","*****","7494","581","32","33","33","48","135","153","0","21","550","247","1210","457","898","389","312","290",
"0500000US48045","Briscoe County, Texas","1290","167","1043","173","54","49","0","15","0","15","0","15","56","39","137","70","45","32","92","65",
"0500000US48047","Brooks County, Texas","7059","*****","4281","702","44","62","0","21","0","21","10","16","706","497","2018","564","1909","564","109","141",
"0500000US48049","Brown County, Texas","38159","*****","31039","537","1325","182","102","39","155","94","4","8","854","311","4680","571","3747","565","933","189",
"0500000US48051","Burleson County, Texas","17958","*****","13264","459","2171","72","116","110","132","85","0","23","533","255","1742","433","1273","397","469","136",
"0500000US48053","Burnet County, Texas","49684","*****","40856","891","655","240","146","92","268","169","65","72","2821","762","4873","838","3585","808","1288","310",
"0500000US48055","Caldwell County, Texas","46141","*****","30055","1423","2102","397","326","209","319","67","16","29","3651","966","9672","1259","8554","1287","1118","399",
"0500000US48057","Calhoun County, Texas","20127","*****","14063","599","579","195","58","49","839","91","0","28","880","426","3708","598","3070","584","638","192",
"0500000US48059","Callahan County, Texas","13869","*****","12261","273","165","127","6","10","120","137","23","38","196","135","1098","292","834","282","264","72",
"0500000US48061","Cameron County, Texas","421854","*****","264726","5500","2887","726","1066","224","2977","202","215","178","28225","2758","121758","4909","118456","4733","3302","735",
"0500000US48063","Camp County, Texas","12543","*****","8194","404","1884","244","0","23","91","95","0","23","1167","419","1207","345","567","247","640","231",
"0500000US48065","Carson County, Texas","5801","*****","5284","149","69","65","148","81","8","16","29","36","136","128","127","83","96","74","31","27",
"0500000US48067","Cass County, Texas","28637","*****","22273","258","4312","269","148","111","744","272","0","28","169","86","991","227","387","133","604","209",
"0500000US48069","Castro County, Texas","7381","*****","4899","471","106","56","36","17","55","55","0","21","483","298","1802","447","1513","437","289","203",
"0500000US48071","Chambers County, Texas","47037","*****","35262","1315","3347","195","46","47","649","161","0","31","3945","1230","3788","788","2647","697","1141","275",
"0500000US48073","Cherokee County, Texas","50824","*****","35699","905","6678","304","643","577","248","70","30","39","2220","618","5306","928","4096","908","1210","341",
"0500000US48075","Childress County, Texas","6781","*****","4793","407","478","98","9","14","6","14","0","21","374","310","1121","444","943","442","178","83",
"0500000US48077","Clay County, Texas","10290","*****","9461","149","27","29","121","68","95","16","8","9","33","31","545","164","289","152","256","69",
"0500000US48079","Cochran County, Texas","2529","*****","1462","119","172","61","6","8","2","4","0","15","172","61","715","133","659","134","56","36",
"0500000US48081","Coke County, Texas","3305","*****","2853","115","55","32","12","10","5","9","0","15","99","73","281","108","187","97","94","51",
"0500000US48083","Coleman County, Texas","7808","*****","6306","273","253","144","53","44","96","120","4","6","402","211","694","217","567","202","127","68",
"0500000US48085","Collin County, Texas","1079153","*****","646170","3333","112804","1601","4716","752","183217","1463","732","330","34729","2533","96785","3253","57643","3459","39142","2304",
"0500000US48087","Collingsworth County, Texas","2865","179","1999","151","214","82","57","81","0","15","22","34","127","81","446","167","352","153","94","55",
"0500000US48089","Colorado County, Texas","20582","*****","13966","770","2491","231","85","72","70","72","0","28","2684","771","1286","482","943","423","343","227",
"0500000US48091","Comal County, Texas","165201","*****","131280","1774","3795","407","528","247","2145","389","80","104","6389","1187","20984","1633","16046","1525","4938","649",
"0500000US48093","Comanche County, Texas","13651","*****","10200","362","59","51","149","148","71","18","0","23","349","144","2823","418","2520","432","303","121",
"0500000US48095","Concho County, Texas","3235","*****","2451","232","136","105","2","4","28","43","0","15","88","90","530","159","490","158","40","39",
"0500000US48097","Cooke County, Texas","41860","*****","34831","881","1336","198","255","132","369","90","8","13","925","427","4136","863","3179","878","957","273",
"0500000US48099","Coryell County, Texas","82927","*****","53170","710","11319","744","453","198","1761","198","626","80","2559","553","13039","1185","5505","1034","7534","747",
"0500000US48101","Cottle County, Texas","1647","328","1227","242","109","93","0","15","0","15","0","15","29","30","282","209","95","73","187","196",
"0500000US48103","Crane County, Texas","4636","*****","1871","233","109","75","11","14","114","71","6","13","2016","314","509","251","470","250","39","44",
"0500000US48105","Crockett County, Texas","2949","252","1247","286","11","24","0","15","0","15","0","15","1295","358","396","380","315","365","81","120",
"0500000US48107","Crosby County, Texas","5157","*****","3790","219","156","50","0","21","34","30","19","25","624","178","534","164","364","139","170","84",
"0500000US48109","Culberson County, Texas","2181","*****","986","341","4","5","132","125","22","32","0","15","235","216","802","297","785","294","17","27",
"0500000US48111","Dallam County, Texas","7165","*****","5235","627","5","8","162","224","0","21","0","21","722","394","1041","371","682","247","359","233",
"0500000US48113","Dallas County, Texas","2604053","*****","1208531","10265","585997","2832","16535","1783","174466","1387","1090","193","272450","9447","344984","9050","274592","9137","70392","3852",
"0500000US48115","Dawson County, Texas","12342","*****","7452","557","994","160","61","50","20","29","1","4","1593","515","2221","462","1973","462","248","104",
"0500000US48117","Deaf Smith County, Texas","18585","*****","11550","1194","266","98","95","52","86","93","0","23","1745","560","4843","1140","4709","1130","134","85",
"0500000US48119","Delta County, Texas","5278","*****","4370","128","462","40","0","21","19","22","0","21","61","67","366","118","7","12","359","117",
"0500000US48121","Denton County, Texas","914870","*****","591538","3803","95197","1863","5580","1280","90293","1088","869","212","34453","2453","96940","4035","58911","3210","38029","2788",
"0500000US48123","DeWitt County, Texas","19826","*****","12035","464","1548","176","163","166","78","97","0","23","4571","603","1431","389","996","311","435","193",
"0500000US48125","Dickens County, Texas","1570","179","1275","163","30","50","5","8","7","10","5","6","174","85","74","52","68","51","6","7",
"0500000US48127","Dimmit County, Texas","8672","*****","3878","843","52","40","23","36","82","68","0","21","832","419","3805","831","3687","824","118","103",
"0500000US48129","Donley County, Texas","3298","*****","2765","121","217","92","6","13","77","90","0","15","151","122","82","53","45","45","37","35",
"0500000US48131","Duval County, Texas","9960","*****","7444","659","85","44","45","65","0","21","0","21","84","124","2302","640","2246","629","56","59",
"0500000US48133","Eastland County, Texas","17812","*****","15351","384","431","73","117","94","80","53","0","23","184","128","1649","397","1191","338","458","156",
"0500000US48135","Ector County, Texas","162300","*****","97752","3399","8058","594","1236","499","1951","343","89","122","29474","3332","23740","2596","19800","2649","3940","721",
"0500000US48137","Edwards County, Texas","1380","199","1226","216","14","32","2","4","0","15","0","15","124","164","14","13","12","11","2","5",
"0500000US48139","Ellis County, Texas","195509","*****","135604","2327","24584","614","1568","491","1420","160","123","176","11613","1421","20597","2127","13239","1847","7358","1112",
"0500000US48141","El Paso County, Texas","863832","*****","428762","6409","27772","1216","6066","790","10820","702","1379","207","131477","4745","257556","7229","237715","7123","19841","1850",
"0500000US48143","Erath County, Texas","42788","*****","35153","908","604","213","286","132","415","82","89","89","2931","814","3310","604","2282","565","1028","241",
"0500000US48145","Falls County, Texas","17013","*****","9702","370","3513","256","85","74","1279","428","0","23","521","161","1913","462","1332","365","581","243",
"0500000US48147","Fannin County, Texas","36052","*****","30856","407","2175","157","146","52","159","81","23","34","638","268","2055","340","728","239","1327","221",
"0500000US48149","Fayette County, Texas","24564","*****","20364","525","1467","83","80","99","90","37","5","10","1069","368","1489","339","1143","314","346","124",
"0500000US48151","Fisher County, Texas","3680","*****","2718","135","113","55","20","23","9","13","0","15","195","66","625","138","504","137","121","42",
"0500000US48153","Floyd County, Texas","5386","*****","4233","223","298","165","5","9","16","24","0","21","323","203","511","201","387","186","124","67",
"0500000US48155","Foard County, Texas","1075","163","793","142","3","18","5","7","2","4","0","15","40","38","232","85","33","35","199","79",
"0500000US48157","Fort Bend County, Texas","832607","*****","340686","4574","169120","2446","2695","856","178091","1998","392","146","49175","3212","92448","5247","64813","4575","27635","2682",
"0500000US48159","Franklin County, Texas","10445","*****","8248","140","474","89","11","16","18","26","0","23","397","227","1297","275","1014","257","283","84",
"0500000US48161","Freestone County, Texas","19599","*****","13839","427","2935","159","47","24","62","75","0","23","532","281","2184","511","1803","471","381","149",
"0500000US48163","Frio County, Texas","18151","*****","11674","1071","786","270","58","68","113","62","0","23","1018","541","4502","1082","4154","1072","348","199",
"0500000US48165","Gaines County, Texas","21523","*****","17011","967","390","311","103","90","185","140","0","28","958","450","2876","903","2763","908","113","125",
"0500000US48167","Galveston County, Texas","350801","*****","238656","2746","43035","1127","1149","286","11781","452","628","415","13503","1593","42049","3128","30899","2742","11150","1424",
"0500000US48169","Garza County, Texas","5735","328","4026","452","540","204","37","38","67","81","0","21","337","184","728","345","617","314","111","98",
"0500000US48171","Gillespie County, Texas","26953","*****","23047","661","60","66","364","225","81","60","0","28","1596","570","1805","483","1399","468","406","140",
"0500000US48173","Glasscock County, Texas","1068","166","733","154","0","15","0","15","0","15","0","15","54","61","281","171","281","171","0","15",
"0500000US48175","Goliad County, Texas","7092","*****","5546","280","377","94","23","20","10","20","0","21","239","137","897","255","774","245","123","62",
"0500000US48177","Gonzales County, Texas","19736","*****","13835","678","1253","116","31","47","162","62","49","74","1690","597","2716","686","2529","678","187","129",
"0500000US48179","Gray County, Texas","21272","*****","16510","532","993","117","282","126","259","113","26","42","1749","457","1453","376","836","287","617","215",
"0500000US48181","Grayson County, Texas","137008","*****","111394","1193","7560","582","870","242","2057","280","76","78","3607","877","11444","1236","5618","1018","5826","642",
"0500000US48183","Gregg County, Texas","124245","*****","79841","1349","24244","812","300","165","1402","220","74","101","2242","597","16142","1683","11457","1461","4685","981",
"0500000US48185","Grimes County, Texas","29442","*****","20378","694","3509","411","198","104","108","77","22","41","1456","491","3771","790","2512","669","1259","389",
"0500000US48187","Guadalupe County, Texas","173828","*****","114005","1872","14857","935","647","242","2951","390","60","63","10702","1391","30606","2093","23720","1908","6886","961",
"0500000US48189","Hale County, Texas","32525","*****","22133","1059","1318","230","236","158","204","18","28","33","3324","641","5282","988","4287","979","995","414",
"0500000US48191","Hall County, Texas","2847","*****","1948","128","186","45","11","13","12","17","0","15","226","144","464","131","294","109","170","59",
"0500000US48193","Hamilton County, Texas","8244","*****","7232","163","78","49","19","28","3","7","9","15","132","77","771","178","599","176","172","58",
"0500000US48195","Hansford County, Texas","5270","*****","4131","295","11","55","25","24","6","10","0","21","163","128","934","302","753","302","181","85",
"0500000US48197","Hardeman County, Texas","3541","*****","2852","190","116","87","23","14","43","15","0","15","125","69","382","168","245","142","137","80",
"0500000US48199","Hardin County, Texas","56576","*****","49234","434","3491","243","95","112","261","126","0","35","709","303","2786","476","1498","450","1288","245",
"0500000US48201","Harris County, Texas","4726177","*****","2175176","14456","893393","4425","33169","2849","333946","2589","3161","626","567532","13335","719800","13924","591425","13000","128375","4932",
